00:04:22 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:40:38 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:41:02 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:41:22 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:41:54 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:42:10 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:43:05 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:43:12 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:43:57 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:44:11 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:44:29 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:44:37 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:44:57 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:45:05 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:46:08 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:46:25 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:46:41 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:46:51 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:47:23 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:47:30 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:48:26 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:48:34 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:49:08 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:49:15 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:49:33 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:49:41 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:50:24 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
00:50:33 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:31:10 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:31:18 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:32:34 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:33:04 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:35:20 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:35:31 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:37:59 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:38:19 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:38:36 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:38:50 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:41:49 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:42:07 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:47:54 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:52:10 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:53:17 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
01:53:33 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:00:44 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:00:52 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:05:33 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:06:05 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:06:07 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:06:16 [AccountInfo] Account disconnected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 40)
02:06:52 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:06:54 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:06:56 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 40)
02:07:34 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:07:55 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:08:46 [AccountInfo] Account disconnected by clear (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 40)
02:08:51 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:09:02 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:09:30 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:09:44 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:10:01 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 40)
02:10:39 [AccountInfo] Account disconnected by clear (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 40)
02:10:53 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:11:19 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 40)
02:12:04 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:12:31 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:12:52 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:13:01 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:16:59 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:17:06 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:17:44 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:18:01 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:19:01 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:19:08 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:19:27 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:19:36 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:20:17 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:20:49 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:20:55 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:21:12 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:21:36 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:21:48 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:23:16 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:23:24 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:23:29 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:23:37 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:32:28 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:32:30 [AccountInfo] Account disconnected by clear (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 40)
02:32:52 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:33:10 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 40)
02:34:08 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:34:30 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:49:47 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:49:55 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:51:37 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
02:51:53 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
03:12:18 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
03:12:31 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
03:15:22 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
03:15:30 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
08:21:40 [AccountInfo] Account disconnected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 40)
13:03:08 [AccountInfo] Account disconnected by clear (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:03:26 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:05:17 [AccountInfo] Account disconnected by clear (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:05:57 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:34:32 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:34:44 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:34:58 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:35:17 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 21)
13:35:41 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 21)
13:35:59 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
13:38:14 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
13:38:16 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
13:43:32 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
13:43:38 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
13:45:31 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
13:45:36 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:47:54 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:48:13 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:49:38 [AccountInfo] Account disconnected by clear (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
13:50:16 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
14:10:50 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
14:10:52 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
14:13:17 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
14:13:21 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:13:57 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:14:00 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:15:51 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:16:09 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:16:29 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:16:34 [AccountInfo] Account connected (Account: hard, IpAddress: 38.43.85.93, GameServerCode: 40)
14:30:56 [AccountInfo] Account disconnected by clear (Account: hard, IpAddress: 38.43.85.93, GameServerCode: 40)
14:31:25 [AccountInfo] Account connected (Account: hard, IpAddress: 38.43.85.93, GameServerCode: 40)
14:34:43 [AccountInfo] Account disconnected (Account: hard, IpAddress: 38.43.85.93, GameServerCode: 40)
14:34:52 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
14:37:08 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
14:37:13 [AccountInfo] Account connected (Account: hard, IpAddress: 38.43.85.93, GameServerCode: 40)
14:37:34 [AccountInfo] Account disconnected (Account: hard, IpAddress: 38.43.85.93, GameServerCode: 40)
14:37:39 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:38:42 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:38:47 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:40:13 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:40:15 [AccountInfo] Account connected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:40:23 [AccountInfo] Account disconnected (Account: teste33, IpAddress: 38.43.85.93, GameServerCode: 40)
14:40:26 [AccountInfo] Account connected (Account: wall, IpAddress: 38.43.85.93, GameServerCode: 40)
14:40:27 [AccountInfo] Account disconnected (Account: wall, IpAddress: 38.43.85.93, GameServerCode: 40)
14:40:31 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
14:41:35 [AccountInfo] Account disconnected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
14:41:41 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
14:41:53 [AccountInfo] Account disconnected by clear (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
14:42:18 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
14:42:34 [AccountInfo] Account disconnected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
14:42:44 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
14:49:35 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
14:49:38 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:09:18 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:09:20 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:15:08 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:15:30 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:17:24 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:17:33 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:26:18 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:27:01 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:30:37 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:30:47 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:31:23 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:31:50 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:47:59 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
16:50:54 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
17:08:52 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
17:09:20 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
17:46:39 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
17:47:45 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
17:50:15 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
17:50:18 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
17:56:30 [AccountInfo] Account disconnected by clear (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
17:57:10 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
19:25:14 [AccountInfo] Account disconnected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
19:25:28 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
21:04:38 [AccountInfo] Account disconnected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
21:26:07 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
21:26:11 [AccountInfo] Account disconnected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
21:26:21 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
21:35:02 [AccountInfo] Account disconnected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
21:35:06 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
21:39:52 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
21:39:55 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
21:41:17 [AccountInfo] Account disconnected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
21:41:27 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
21:43:04 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
21:43:07 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 6)
21:52:34 [AccountInfo] Account disconnected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 6)
21:52:36 [AccountInfo] Account connected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
22:37:12 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
22:48:53 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
22:48:55 [AccountInfo] Account disconnected (Account: admin, IpAddress: 38.43.85.93, GameServerCode: 40)
23:24:07 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:33:06 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:33:16 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:33:20 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:33:31 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:34:07 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:34:45 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:40:17 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:40:26 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:41:31 [AccountInfo] Account disconnected by clear (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:45:50 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:46:55 [AccountInfo] Account disconnected by clear (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:47:38 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:48:39 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:49:19 [AccountInfo] Account connected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
23:54:07 [AccountInfo] Account disconnected (Account: portuga, IpAddress: 38.43.85.93, GameServerCode: 40)
