07:40:26 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
15:49:23 [AccountInfo] Account disconnected (Account: wall, IpAddress: 179.42.110.234, GameServerCode: 1)
15:51:16 [AccountInfo] Account connected (Account: wall, IpAddress: 179.42.110.234, GameServerCode: 1)
15:54:26 [AccountInfo] Account disconnected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
15:55:07 [AccountInfo] Account disconnected by clear (Account: wall, IpAddress: 179.42.110.234, GameServerCode: 1)
15:55:48 [AccountInfo] Account connected (Account: wall, IpAddress: 179.42.110.234, GameServerCode: 1)
15:56:22 [AccountInfo] Account connected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
15:56:45 [AccountInfo] Account disconnected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
15:57:44 [AccountInfo] Account disconnected (Account: wall, IpAddress: 179.42.110.234, GameServerCode: 1)
15:57:48 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
15:59:07 [AccountInfo] Account connected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
16:00:00 [AccountInfo] Account disconnected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
16:00:21 [AccountInfo] Account connected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
16:06:42 [AccountInfo] Account disconnected by clear (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
16:06:42 [AccountInfo] Account disconnected by clear (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
16:07:22 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
16:07:22 [AccountInfo] Account connected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
16:16:11 [AccountInfo] Account disconnected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
18:29:16 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
18:40:09 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
18:40:27 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
18:58:18 [AccountInfo] Account disconnected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
18:58:22 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
19:05:43 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:07:06 [AccountInfo] Account disconnected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
19:09:34 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:12:59 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:13:35 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:18:24 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
19:27:35 [AccountInfo] Account disconnected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
19:28:06 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
19:34:49 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:35:05 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:44:59 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:46:28 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:46:33 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:47:04 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:53:50 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
19:54:12 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
21:02:01 [AccountInfo] Account disconnected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
21:02:20 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
21:21:56 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
21:22:47 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
21:23:37 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
21:24:17 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
21:26:09 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
21:26:57 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
21:27:51 [AccountInfo] Account connected (Account: wall, IpAddress: 179.42.110.234, GameServerCode: 1)
21:29:08 [AccountInfo] Account disconnected (Account: wall, IpAddress: 179.42.110.234, GameServerCode: 1)
21:36:36 [AccountInfo] Account disconnected by clear (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
21:36:36 [AccountInfo] Account disconnected by clear (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
21:37:42 [AccountInfo] Account connected (Account: wall, IpAddress: 179.42.110.234, GameServerCode: 1)
21:37:48 [AccountInfo] Account connected (Account: hard, IpAddress: 187.180.188.111, GameServerCode: 1)
21:38:08 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
21:47:12 [AccountInfo] Account disconnected (Account: wall, IpAddress: 179.42.110.234, GameServerCode: 1)
22:27:27 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
22:28:12 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
23:08:16 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
23:10:54 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
23:11:44 [AccountInfo] Account disconnected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
23:15:21 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.234, GameServerCode: 1)
23:28:15 [AccountInfo] Account connected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
23:36:54 [AccountInfo] Account disconnected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
23:37:15 [AccountInfo] Account connected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
23:50:18 [AccountInfo] Account disconnected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
23:50:21 [AccountInfo] Account connected (Account: ymarchiori, IpAddress: 177.45.42.219, GameServerCode: 1)
