07:55:05 [AccountInfo] Account connected (Account: admin, IpAddress: 179.42.110.240, GameServerCode: 1)
19:59:58 [AccountInfo] Account disconnected (Account: admin, IpAddress: 177.39.98.48, GameServerCode: 1)
20:00:19 [AccountInfo] Account connected (Account: admin, IpAddress: 177.39.98.48, GameServerCode: 1)
20:00:57 [AccountInfo] Account connected (Account: wall, IpAddress: 177.39.98.48, GameServerCode: 1)
20:03:56 [AccountInfo] Account disconnected (Account: wall, IpAddress: 177.39.98.48, GameServerCode: 1)
20:03:59 [AccountInfo] Account connected (Account: wall, IpAddress: 177.39.98.48, GameServerCode: 0)
20:04:12 [AccountInfo] Account disconnected (Account: admin, IpAddress: 177.39.98.48, GameServerCode: 1)
20:04:18 [AccountInfo] Account connected (Account: admin, IpAddress: 177.39.98.48, GameServerCode: 0)
20:05:05 [AccountInfo] Account disconnected (Account: admin, IpAddress: 177.39.98.48, GameServerCode: 0)
20:05:16 [AccountInfo] Account connected (Account: admin, IpAddress: 177.39.98.48, GameServerCode: 0)
20:10:15 [AccountInfo] Account disconnected (Account: wall, IpAddress: 177.39.98.48, GameServerCode: 0)
20:10:16 [AccountInfo] Account disconnected (Account: admin, IpAddress: 177.39.98.48, GameServerCode: 0)
