03:56:57 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:43:14 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:43:26 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:44:07 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:44:27 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:44:56 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:45:08 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:45:47 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:45:58 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:46:22 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
04:46:36 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:12:56 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:15:59 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:16:22 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:18:46 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:20:16 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:20:57 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:22:14 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:26:20 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:27:11 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:34:05 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:36:13 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:37:21 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:37:37 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:42:20 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:42:33 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:44:36 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:45:25 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:46:55 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:47:05 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:50:19 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:50:32 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:54:49 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:54:59 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:56:51 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:56:58 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
15:59:58 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
16:03:11 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
16:03:16 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
20:29:15 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
20:30:16 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
20:30:25 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:36:46 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:37:16 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:37:55 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:39:27 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:42:13 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:44:03 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:49:25 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:52:38 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:54:13 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:55:11 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:56:11 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:57:25 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:58:38 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:58:49 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
20:59:32 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:01:21 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:01:46 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:02:00 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:03:29 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:04:46 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:07:29 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:07:40 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:08:15 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:08:26 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:09:18 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:10:53 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:11:45 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:11:57 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:14:40 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:17:44 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:18:54 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:19:11 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:20:16 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:22:30 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:24:09 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:24:20 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:24:52 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:25:29 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:25:51 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:26:02 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:26:49 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:27:09 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:27:41 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:27:54 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:28:26 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:28:38 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:29:03 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:29:15 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:29:56 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:31:18 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:33:18 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:33:38 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:39:37 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:39:50 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:42:23 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:42:35 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:42:47 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:42:59 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:43:15 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:43:27 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:43:41 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:43:52 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:44:06 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:44:21 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:44:32 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:44:44 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:45:08 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:45:20 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:45:49 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:46:00 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:49:56 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:50:10 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:52:06 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:52:18 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:54:04 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:54:21 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:57:40 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:57:54 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
21:59:03 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:00:09 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:07:16 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:10:15 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:10:43 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:10:55 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:11:07 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:11:21 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:11:43 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:11:54 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:12:07 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:12:19 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:12:40 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:12:52 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:13:25 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:14:10 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:15:40 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:15:54 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:16:45 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:17:49 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:29:11 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:29:26 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:32:29 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:38:59 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:48:15 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:48:29 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:49:30 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:49:46 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:51:39 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:51:50 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:52:52 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:53:03 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:54:29 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
22:54:43 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
23:22:28 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
23:36:46 [AccountInfo] Account connected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
23:37:22 [AccountInfo] Account disconnected (Account: enctype2, IpAddress: 26.89.180.238, GameServerCode: 6)
23:37:25 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:38:54 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:39:07 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:39:57 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:40:36 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:41:14 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:41:26 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:41:58 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:42:09 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:42:51 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:43:22 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:47:49 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:48:59 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:56:07 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:56:14 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:59:38 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
