00:22:11 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:23:51 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:24:01 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:24:11 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:34:08 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:34:35 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:35:09 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:35:25 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:36:24 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:38:36 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:41:56 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
15:42:16 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
16:55:09 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
18:31:40 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
18:36:42 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
18:39:14 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
18:41:03 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
18:42:04 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
18:43:01 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
19:38:25 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
19:38:45 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
19:39:58 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
19:40:01 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
19:40:25 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
19:40:35 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
20:03:35 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
20:07:09 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
20:14:20 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
20:14:37 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
20:16:36 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
20:17:56 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
20:20:52 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
20:21:05 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
20:55:06 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:06:38 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:09:10 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:10:54 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:12:06 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:16:52 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:21:10 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:23:00 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:27:32 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:27:51 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:28:57 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:29:16 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:49:16 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:49:38 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:52:41 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
21:55:07 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:01:34 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:07:41 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:19:03 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:21:11 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:24:41 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:27:17 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:51:42 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:52:28 [AccountInfo] Account connected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:52:50 [AccountInfo] Account disconnected (Account: hard, IpAddress: 26.89.180.238, GameServerCode: 6)
22:53:01 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
22:53:30 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
22:53:43 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
22:56:43 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
22:59:10 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:03:41 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:05:45 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:12:40 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:13:13 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:17:03 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:17:20 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:20:34 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:21:29 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:23:24 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:23:54 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:31:07 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:31:39 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:34:06 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:34:14 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:34:36 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:34:45 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:35:03 [AccountInfo] Account disconnected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:45:12 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:49:37 [AccountInfo] Account connected (Account: enctype, IpAddress: 26.89.180.238, GameServerCode: 6)
23:49:52 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:50:16 [AccountInfo] Account disconnected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
23:50:29 [AccountInfo] Account connected (Account: wall, IpAddress: 26.89.180.238, GameServerCode: 6)
